Position,Expression
3.79792,0.00787402
3.80417,0.023622
3.80938,0.0393701
3.81562,0.0708661
3.82187,0.0866142
3.82708,0.102362
3.83333,0.11811
3.83854,0.133858
3.84687,0.149606
3.85,0.165354
3.85625,0.181102
3.8625,0.19685
3.86771,0.212598
3.87396,0.228346
3.88021,0.23622
3.88542,0.251969
3.89062,0.259843
3.89688,0.267717
3.90313,0.283465
3.91458,0.299213
3.91979,0.307087
3.92604,0.314961
3.9375,0.322835
3.94375,0.330709
3.95521,0.338583
3.96667,0.346457
3.98438,0.354331
3.98958,0.362205
4.08854,0.354331
4.10625,0.362205
4.11146,0.346457
4.13542,0.354331
4.14062,0.346457
4.14687,0.362205
4.15208,0.354331
4.15833,0.346457
4.16458,0.354331
4.16979,0.346457
4.24583,0.338583
4.25104,0.346457
4.25625,0.338583
4.27396,0.330709
4.35,0.314961
4.36146,0.330709
4.36667,0.322835
4.37292,0.314961
4.37917,0.322835
4.38438,0.314961
4.39062,0.330709
4.49479,0.314961
4.52917,0.299213
4.53542,0.307087
4.54167,0.299213
4.61667,0.291339
4.62292,0.299213
4.62812,0.283465
4.63438,0.291339
4.63958,0.283465
4.66354,0.267717
4.69792,0.259843
4.70417,0.251969
4.80208,0.23622
4.81458,0.244094
4.81979,0.23622
4.82604,0.244094
4.83125,0.23622
4.8375,0.244094
4.84896,0.23622
4.85521,0.244094
4.86042,0.23622
4.88958,0.244094
4.90104,0.23622
4.90729,0.244094
4.9125,0.251969
5.0875,0.244094
5.09271,0.251969
5.29063,0.23622
5.29583,0.251969
5.33646,0.244094
5.34271,0.23622
5.34792,0.244094
5.36042,0.251969
5.37708,0.244094
5.38333,0.251969
5.38854,0.244094
5.41771,0.251969
5.42396,0.23622
5.42917,0.251969
5.44062,0.244094
5.44688,0.251969
5.91146,0.259843
5.91667,0.251969
5.92292,0.259843
5.92917,0.251969
5.93438,0.259843
5.94062,0.251969
5.94583,0.259843
5.95833,0.267717
5.96354,0.259843
5.96979,0.267717
5.98125,0.259843
5.98646,0.267717
5.99271,0.259843
6.01042,0.251969
6.02187,0.259843
6.05625,0.251969
6.0625,0.259843
6.06875,0.251969
6.08542,0.259843
6.09167,0.251969
6.09687,0.259843
6.10313,0.251969
6.14375,0.259843
6.14896,0.251969
6.27708,0.244094
6.28333,0.251969
6.28854,0.244094
6.32917,0.23622
6.33542,0.244094
6.34063,0.23622
6.36979,0.244094
6.37604,0.23622
6.61979,0.244094
6.625,0.23622
6.63125,0.244094
6.6375,0.23622
6.64271,0.244094
6.65417,0.23622
6.67188,0.244094
6.68333,0.23622
6.73542,0.244094
6.74167,0.23622
6.77083,0.244094
6.77604,0.23622
6.81667,0.244094
6.82292,0.23622
6.82812,0.251969
6.86875,0.244094
6.88125,0.23622
6.99688,0.244094
7.00312,0.23622
7.04375,0.244094
7.04896,0.23622
7.05521,0.244094
7.06042,0.251969
7.07188,0.244094
7.07812,0.251969
7.13646,0.259843
7.14167,0.251969
7.21771,0.259843
7.22292,0.251969
7.32812,0.259843
7.33333,0.251969
7.35729,0.259843
7.36875,0.251969
7.38021,0.259843
7.38542,0.251969
7.39167,0.259843
7.40313,0.267717
7.40937,0.259843
7.41458,0.267717
7.42083,0.259843
7.42604,0.267717
7.4375,0.251969
7.44375,0.267717
7.60104,0.275591
7.6125,0.267717
7.61771,0.275591
7.62396,0.267717
7.63542,0.275591
7.64167,0.283465
7.64687,0.275591
7.65313,0.267717
7.66458,0.275591
7.68229,0.267717
7.69896,0.275591
7.71146,0.267717
7.71667,0.275591
7.72813,0.267717
7.73958,0.275591
7.74583,0.267717
7.83854,0.251969
7.84479,0.267717
8.1125,0.275591
8.11771,0.267717
8.12292,0.275591
8.12917,0.267717
8.14062,0.275591
8.14583,0.267717
8.15208,0.275591
8.15833,0.267717
8.16354,0.275591
8.16979,0.283465
8.43125,0.275591
8.43646,0.283465
8.59375,0.275591
8.61667,0.283465
8.62187,0.275591
8.62813,0.283465
8.69167,0.291339
8.70417,0.299213
8.77292,0.307087
8.77917,0.299213
8.79063,0.307087
8.79688,0.299213
8.86562,0.307087
8.87187,0.299213
8.89479,0.307087
8.90729,0.314961
9.02396,0.322835
9.02917,0.314961
9.03438,0.322835
9.04063,0.330709
9.04583,0.322835
9.05208,0.330709
9.14479,0.338583
9.16771,0.330709
9.17396,0.338583
9.17917,0.330709
9.18542,0.338583
9.21458,0.346457
9.24375,0.338583
9.28438,0.330709
9.28958,0.338583
9.29583,0.346457
9.30208,0.338583
9.31875,0.346457
9.325,0.338583
9.34792,0.346457
9.44063,0.338583
9.44688,0.346457
9.53438,0.354331
9.53958,0.346457
9.58021,0.338583
9.58542,0.346457
9.59167,0.338583
9.60313,0.330709
9.60938,0.338583
9.61458,0.330709
9.76562,0.338583
9.77187,0.330709
9.77812,0.338583
9.78333,0.330709
9.78958,0.338583
9.82396,0.346457
9.83021,0.330709
9.83542,0.338583
9.84167,0.330709
10.0385,0.338583
10.0563,0.346457
10.0615,0.338583
10.0677,0.330709
10.074,0.338583
10.0854,0.346457
10.0906,0.338583
10.1083,0.346457
10.1323,0.338583
10.1375,0.346457
10.1438,0.338583
10.1552,0.346457
10.1604,0.338583
10.1667,0.330709
10.1719,0.338583
10.1781,0.346457
10.1844,0.338583
10.1896,0.346457
10.3354,0.354331
10.3406,0.346457
10.3469,0.354331
10.3583,0.346457
10.3635,0.354331
10.3698,0.346457
10.376,0.362205
10.3812,0.346457
10.3875,0.354331
10.4042,0.346457
