Position,Expression
0.0,0.04506317937987682
0.010101010101010102,0.12153094526639668
0.020202020202020204,0.15926233024830158
0.030303030303030304,0.18294768336602577
0.04040404040404041,0.19219147652268237
0.05050505050505051,0.1958177729820103
0.06060606060606061,0.19993181726665613
0.07070707070707072,0.20308570738497544
0.08080808080808081,0.2041072708612488
0.09090909090909091,0.20321262026082335
0.10101010101010102,0.20141631483178804
0.11111111111111112,0.19438462761319117
0.12121212121212122,0.18993187809937967
0.13131313131313133,0.18738773405977113
0.14141414141414144,0.1852906491354707
0.15151515151515152,0.18436021911619238
0.16161616161616163,0.1836618963454684
0.17171717171717174,0.18426092592749801
0.18181818181818182,0.18496463830480336
0.19191919191919193,0.18622165477191194
0.20202020202020204,0.18797648261207722
0.21212121212121213,0.19054390481846453
0.22222222222222224,0.19249989673798784
0.23232323232323235,0.19609967237815296
0.24242424242424243,0.19776508045907407
0.25252525252525254,0.20134643243542297
0.26262626262626265,0.20613193556730677
0.27272727272727276,0.21147831012469728
0.2828282828282829,0.2151599945193746
0.29292929292929293,0.22112121335043017
0.30303030303030304,0.2247894803682328
0.31313131313131315,0.23100780839755344
0.32323232323232326,0.2386330281792148
0.33333333333333337,0.2435614072272865
0.3434343434343435,0.24964476876566957
0.3535353535353536,0.2530841868027086
0.36363636363636365,0.2601538818655838
0.37373737373737376,0.2685599525218881
0.38383838383838387,0.27270559751804946
0.393939393939394,0.2800424420298592
0.4040404040404041,0.28697160681567613
0.4141414141414142,0.29231445417845997
0.42424242424242425,0.2944046341040937
0.43434343434343436,0.3027696385939883
0.4444444444444445,0.30846636001900385
0.4545454545454546,0.31752741233599435
0.4646464646464647,0.3224966747862399
0.4747474747474748,0.33143773675011556
0.48484848484848486,0.33662415171594623
0.494949494949495,0.3433229608841194
0.5050505050505051,0.34800687790952395
0.5151515151515152,0.3592884690012348
0.5252525252525253,0.36542021782428474
0.5353535353535354,0.37607749166459137
0.5454545454545455,0.38380411115028557
0.5555555555555556,0.39772673637457256
0.5656565656565657,0.40650813558639887
0.5757575757575758,0.41568676894858586
0.5858585858585859,0.42466957026103924
0.595959595959596,0.4343129123689464
0.6060606060606061,0.4459185008247841
0.6161616161616162,0.4601059128975598
0.6262626262626263,0.46760201751086194
0.6363636363636365,0.4787601156908873
0.6464646464646465,0.48887583803831686
0.6565656565656566,0.5007361444986977
0.6666666666666667,0.5095188208043799
0.6767676767676768,0.5225442649216867
0.686868686868687,0.5359944888313273
0.696969696969697,0.5490398629208121
0.7070707070707072,0.5624074245791546
0.7171717171717172,0.578850754998766
0.7272727272727273,0.5960267572282838
0.7373737373737375,0.6094430431860159
0.7474747474747475,0.6244516845744014
0.7575757575757577,0.6394138429167638
0.7676767676767677,0.6560437398439023
0.7777777777777778,0.6727365255780006
0.787878787878788,0.6910004698406219
0.797979797979798,0.7062852589917649
0.8080808080808082,0.7263084504308882
0.8181818181818182,0.7467931156950647
0.8282828282828284,0.7712377829559826
0.8383838383838385,0.7931246360425845
0.8484848484848485,0.8180593310871667
0.8585858585858587,0.8424800951772515
0.8686868686868687,0.8743507241353963
0.8787878787878789,0.9019700760186983
0.888888888888889,0.9001777177752033
0.8989898989898991,0.8987917696843734
0.9090909090909092,0.8960619022970056
0.9191919191919192,0.8537222194043572
0.9292929292929294,0.811619433296941
0.9393939393939394,0.7725133016244977
0.9494949494949496,0.7292974902485501
0.9595959595959597,0.6806737380097725
0.9696969696969697,0.6240898227869329
0.9797979797979799,0.5617056177723572
0.98989898989899,0.5425400039805336
1.0,0.0
