Position,Expression
3.98958,1
6.07292,0.992126
6.13125,0.984252
6.1375,0.976378
6.20625,0.968504
6.2125,0.976378
6.21875,0.96063
6.22396,0.968504
6.23021,0.96063
6.28854,0.952756
6.29375,0.944882
6.32917,0.929134
6.35729,0.913386
6.38125,0.897638
6.38646,0.913386
6.39792,0.905512
6.40417,0.897638
6.43854,0.889764
6.44479,0.88189
6.46771,0.866142
6.47917,0.850394
6.50312,0.84252
6.51458,0.834646
6.54375,0.826772
6.54896,0.818898
6.57292,0.80315
6.61875,0.795276
6.625,0.787402
6.79896,0.779528
6.80417,0.771654
6.81042,0.779528
6.81667,0.771654
6.84479,0.76378
6.85104,0.755906
6.86875,0.771654
6.87396,0.76378
6.88542,0.771654
6.89167,0.76378
6.90313,0.771654
6.99583,0.76378
7.00208,0.755906
7.03125,0.740157
7.06562,0.732283
7.07708,0.724409
7.11771,0.708661
7.13021,0.716535
7.15313,0.724409
7.16458,0.716535
7.17604,0.724409
7.19375,0.716535
7.19896,0.724409
7.21146,0.716535
7.21667,0.724409
7.22813,0.716535
7.23438,0.708661
7.25208,0.700787
7.26354,0.692913
7.30417,0.677165
7.30938,0.692913
7.31562,0.685039
7.32083,0.677165
7.32708,0.685039
7.35625,0.677165
7.3625,0.685039
7.37396,0.677165
7.53021,0.685039
7.53646,0.677165
7.54167,0.692913
7.54792,0.685039
7.55312,0.692913
7.58854,0.700787
7.59375,0.692913
7.6,0.700787
7.60625,0.692913
7.61146,0.700787
7.62292,0.692913
7.69271,0.677165
7.78021,0.669291
7.79167,0.661417
7.82604,0.653543
7.83229,0.645669
7.86667,0.629921
7.91979,0.614173
7.925,0.629921
7.93646,0.614173
7.94271,0.622047
7.94792,0.629921
7.97187,0.614173
8.21562,0.606299
8.22708,0.598425
8.31354,0.590551
8.31979,0.582677
8.33125,0.590551
8.3375,0.582677
8.34896,0.590551
8.35417,0.582677
8.44792,0.574803
8.45937,0.566929
8.54583,0.559055
8.55729,0.551181
8.62187,0.535433
8.62708,0.543307
8.63333,0.535433
8.68021,0.527559
8.68542,0.519685
8.73229,0.527559
8.7375,0.519685
8.75521,0.527559
8.76667,0.519685
8.78438,0.527559
8.79583,0.519685
9.01667,0.527559
9.02187,0.519685
9.03438,0.527559
9.03958,0.519685
9.04583,0.527559
9.05104,0.519685
9.09167,0.511811
9.09792,0.503937
9.16146,0.496063
9.17292,0.488189
9.20833,0.496063
9.21354,0.488189
9.225,0.496063
9.23125,0.488189
9.33021,0.472441
9.34167,0.480315
9.34688,0.472441
9.37083,0.440945
9.41146,0.433071
9.42292,0.425197
9.475,0.409449
9.48125,0.417323
9.48646,0.409449
9.53854,0.393701
9.55,0.401575
9.55625,0.393701
9.61458,0.385827
9.62604,0.377953
9.66667,0.362205
9.68958,0.354331
9.69583,0.346457
9.71875,0.338583
9.725,0.330709
9.73021,0.338583
9.73646,0.330709
9.75313,0.338583
9.75938,0.330709
9.80625,0.338583
9.81146,0.330709
9.81771,0.338583
9.82292,0.346457
9.89271,0.354331
9.91042,0.362205
9.91563,0.354331
9.93958,0.346457
9.99792,0.338583
10.0031,0.330709
10.1656,0.314961
10.1719,0.330709
10.1771,0.322835
10.1833,0.330709
10.201,0.322835
10.2177,0.314961
10.2292,0.322835
10.2354,0.314961
10.4563,0.307087
10.4615,0.314961
10.4677,0.299213
10.5083,0.307087
10.5146,0.299213
10.6302,0.291339
10.6365,0.299213
10.6417,0.283465
10.6937,0.267717
10.7,0.275591
10.7229,0.267717
10.7292,0.275591
10.7344,0.267717
10.7521,0.275591
10.7583,0.267717
10.8219,0.259843
10.8271,0.267717
10.8396,0.251969
10.95,0.244094
10.9552,0.251969
10.9958,0.244094
11.0021,0.251969
11.0073,0.23622
11.0479,0.220472
11.0542,0.228346
11.0656,0.220472
11.0948,0.212598
11.1,0.204724
11.124,0.19685
11.1354,0.188976
11.1646,0.173228
11.1698,0.181102
11.176,0.173228
11.2219,0.165354
11.2281,0.15748
11.2688,0.149606
11.2802,0.141732
11.3323,0.125984
11.4313,0.110236
11.4375,0.11811
11.449,0.110236
11.4667,0.11811
11.4719,0.110236
11.5531,0.102362
11.5594,0.0944882
11.5646,0.102362
11.5708,0.0944882
11.5875,0.0787402
11.6052,0.0629921
11.6177,0.0472441
11.6229,0.0314961
11.6344,0.015748
11.6406,0
