Position,Expression
3.81562,0.362205
3.82187,0.543307
3.82708,0.629921
3.83333,0.677165
3.83854,0.716535
3.84479,0.76378
3.85104,0.795276
3.85625,0.84252
3.8625,0.874016
3.86771,0.905512
3.87396,0.937008
3.88021,0.984252
3.88542,1
6.31771,0.992126
6.32917,0.984252
6.33542,0.976378
6.34687,0.96063
6.35313,0.944882
6.36979,0.929134
6.3875,0.913386
6.43438,0.905512
6.43958,0.913386
6.48646,0.905512
6.49792,0.913386
6.50312,0.897638
6.53854,0.889764
6.54375,0.88189
6.56146,0.866142
6.58542,0.850394
6.60208,0.834646
6.61979,0.818898
6.64896,0.80315
6.68333,0.795276
6.69479,0.787402
6.73646,0.771654
6.75938,0.755906
6.78854,0.740157
6.80521,0.724409
6.82917,0.716535
6.83437,0.708661
6.84063,0.700787
6.84583,0.692913
6.875,0.677165
6.94479,0.661417
6.98021,0.653543
6.98542,0.645669
7.00312,0.637795
7.01458,0.629921
7.03229,0.614173
7.06667,0.598425
7.21771,0.582677
7.22396,0.590551
7.22917,0.582677
7.3625,0.590551
7.36875,0.582677
7.38021,0.590551
7.38646,0.582677
7.39167,0.590551
7.40937,0.598425
7.42083,0.582677
7.42708,0.590551
7.43229,0.582677
7.46771,0.566929
7.49062,0.559055
7.49583,0.551181
7.60104,0.559055
7.60625,0.566929
7.63021,0.574803
7.63542,0.582677
7.67604,0.590551
7.6875,0.598425
7.69375,0.590551
7.70521,0.582677
7.72292,0.566929
7.75729,0.551181
7.78646,0.535433
7.85,0.519685
7.91458,0.511811
7.91979,0.503937
7.94896,0.496063
7.95521,0.503937
7.96042,0.488189
8.09479,0.503937
8.14062,0.496063
8.15208,0.488189
8.17604,0.480315
8.1875,0.472441
8.22188,0.480315
8.23333,0.488189
8.24479,0.472441
8.25104,0.480315
8.25625,0.488189
8.2625,0.480315
8.28021,0.488189
8.28542,0.480315
8.29792,0.472441
8.30312,0.480315
8.30937,0.488189
8.31458,0.480315
8.32604,0.472441
8.35,0.456693
8.35521,0.448819
8.36146,0.440945
8.43125,0.433071
8.44792,0.425197
8.45417,0.433071
8.46042,0.425197
8.46562,0.440945
8.53542,0.425197
8.56979,0.409449
8.57604,0.417323
8.59375,0.409449
8.63438,0.393701
8.68021,0.377953
8.77292,0.385827
8.77917,0.377953
8.78542,0.385827
8.80208,0.377953
8.80833,0.385827
8.81354,0.377953
8.87187,0.362205
8.87813,0.370079
8.88333,0.362205
8.95312,0.354331
8.96458,0.346457
9.04688,0.354331
9.05833,0.346457
9.08646,0.354331
9.09271,0.346457
9.09792,0.354331
9.10417,0.362205
9.19167,0.354331
9.20833,0.346457
9.22083,0.354331
9.22604,0.362205
9.2375,0.346457
9.24375,0.354331
9.26146,0.362205
9.43542,0.354331
9.44063,0.346457
9.44688,0.354331
9.45208,0.346457
9.5625,0.338583
9.56875,0.330709
9.74896,0.338583
9.76562,0.330709
9.77187,0.338583
9.78333,0.330709
9.78958,0.338583
9.79479,0.330709
9.80625,0.338583
9.81771,0.346457
9.83021,0.338583
9.83542,0.330709
9.84792,0.338583
9.85938,0.330709
9.86458,0.338583
9.87083,0.330709
9.98125,0.338583
9.98646,0.346457
10.0792,0.330709
10.1323,0.314961
10.1844,0.299213
10.2365,0.291339
10.2417,0.283465
10.2479,0.299213
10.2594,0.291339
10.2656,0.283465
10.2771,0.291339
10.2885,0.299213
10.2948,0.283465
10.3063,0.291339
10.3115,0.283465
10.3292,0.291339
10.3406,0.283465
10.3521,0.291339
10.3583,0.299213
10.399,0.307087
10.4052,0.299213
10.4281,0.307087
10.451,0.299213
10.4573,0.314961
10.55,0.299213
10.5552,0.307087
10.5615,0.314961
10.5667,0.299213
10.5729,0.307087
10.5792,0.299213
10.625,0.291339
10.6312,0.283465
10.6365,0.291339
10.6427,0.283465
10.7177,0.267717
10.724,0.283465
10.7354,0.275591
10.7417,0.283465
10.7583,0.275591
10.7646,0.267717
10.8115,0.259843
10.8167,0.267717
10.8229,0.251969
10.8281,0.259843
10.8396,0.267717
10.8458,0.259843
10.8521,0.267717
10.8573,0.259843
10.8635,0.267717
10.8688,0.251969
10.8927,0.267717
10.8979,0.259843
10.9042,0.267717
11.0604,0.259843
11.0719,0.251969
11.3219,0.23622
11.3281,0.244094
11.3333,0.23622
11.3802,0.228346
11.3854,0.23622
11.4094,0.228346
11.4146,0.23622
11.4208,0.228346
11.4323,0.220472
11.4906,0.212598
11.4958,0.204724
11.5188,0.188976
11.5833,0.181102
11.5885,0.173228
11.5948,0.188976
11.601,0.181102
11.6125,0.173228
11.6646,0.165354
11.6698,0.173228
11.6813,0.15748
11.6875,0.173228
11.6937,0.165354
11.7052,0.173228
11.7344,0.165354
11.7396,0.173228
11.7458,0.15748
11.751,0.165354
11.7573,0.15748
11.7802,0.149606
11.7865,0.141732
11.8208,0.125984
11.8385,0.11811
11.8438,0.110236
11.8615,0.0944882
11.8854,0.0787402
11.8906,0.0629921
11.9021,0.0551181
11.9083,0.0472441
11.9135,0.0314961
11.9198,0.015748
11.926,0
