Position,Expression
3.92604,0.740157
3.93125,0.834646
3.9375,0.913386
3.94271,0.96063
3.94896,1
6.00417,0.992126
6.03333,0.976378
6.07917,0.968504
6.08542,0.96063
6.09687,0.952756
6.10208,0.944882
6.12604,0.937008
6.13125,0.944882
6.18958,0.929134
6.24167,0.92126
6.24792,0.929134
6.25312,0.92126
6.25938,0.913386
6.26458,0.92126
6.27083,0.913386
6.30521,0.897638
6.375,0.88189
6.42188,0.874016
6.44479,0.866142
6.50938,0.850394
6.56667,0.84252
6.57292,0.834646
6.57812,0.850394
6.58437,0.834646
6.58958,0.84252
6.59583,0.834646
6.64271,0.84252
6.64792,0.834646
6.65937,0.84252
6.66563,0.834646
6.70625,0.818898
6.71146,0.826772
6.71771,0.818898
6.79896,0.811024
6.80521,0.818898
6.8625,0.811024
6.86875,0.80315
6.89792,0.787402
6.94375,0.771654
6.96771,0.755906
6.99688,0.740157
7.03125,0.748031
7.0375,0.740157
7.08958,0.748031
7.09479,0.755906
7.10104,0.748031
7.10625,0.755906
7.13542,0.748031
7.14167,0.755906
7.15313,0.748031
7.15937,0.755906
7.17604,0.748031
7.18229,0.740157
7.22292,0.724409
7.39687,0.716535
7.40313,0.708661
7.41979,0.692913
7.48438,0.685039
7.49583,0.677165
7.57083,0.669291
7.57708,0.677165
7.61771,0.669291
7.62292,0.661417
7.62917,0.669291
7.64062,0.661417
7.64687,0.669291
7.65208,0.661417
7.65833,0.669291
7.66354,0.677165
7.71667,0.669291
7.72187,0.661417
7.72813,0.669291
7.73958,0.661417
7.74479,0.669291
7.75104,0.677165
7.79167,0.692913
7.85521,0.700787
7.86146,0.692913
7.86771,0.700787
7.87292,0.692913
7.925,0.677165
7.93125,0.685039
7.93646,0.677165
7.97187,0.661417
8.00104,0.645669
8.02396,0.653543
8.03021,0.645669
8.03542,0.653543
8.04688,0.645669
8.05833,0.653543
8.06458,0.645669
8.15208,0.637795
8.15729,0.629921
8.19792,0.622047
8.20417,0.614173
8.30833,0.598425
8.38438,0.590551
8.39583,0.582677
8.4125,0.590551
8.425,0.582677
8.44167,0.590551
8.44792,0.582677
8.48229,0.590551
8.48854,0.582677
8.50625,0.590551
8.51146,0.582677
8.52917,0.574803
8.53438,0.566929
8.55833,0.551181
8.575,0.535433
8.58125,0.543307
8.5875,0.535433
8.62813,0.527559
8.63333,0.535433
8.65104,0.519685
8.68542,0.503937
8.72083,0.488189
8.72604,0.503937
8.73229,0.496063
8.74375,0.488189
8.81354,0.472441
8.83646,0.456693
8.84271,0.464567
8.84792,0.440945
8.90625,0.425197
8.9125,0.433071
8.91771,0.425197
8.92396,0.433071
8.93542,0.425197
8.94063,0.440945
8.94688,0.433071
8.95312,0.440945
8.95833,0.433071
8.96458,0.440945
9.09792,0.433071
9.10938,0.425197
9.15,0.417323
9.16771,0.409449
9.2375,0.393701
9.24271,0.409449
9.27812,0.401575
9.28958,0.393701
9.29479,0.401575
9.30104,0.393701
9.33542,0.377953
9.37083,0.393701
9.40521,0.377953
9.46979,0.362205
9.475,0.370079
9.48125,0.362205
9.50417,0.370079
9.51042,0.362205
9.52187,0.370079
9.52708,0.362205
9.53333,0.370079
9.53958,0.377953
9.55625,0.362205
9.63229,0.354331
9.6375,0.346457
9.67292,0.338583
9.67812,0.330709
9.70729,0.314961
9.71354,0.322835
9.71875,0.314961
9.89375,0.307087
9.89896,0.299213
9.93333,0.291339
9.93958,0.299213
9.94583,0.291339
9.95729,0.283465
9.96875,0.291339
9.97396,0.283465
9.98021,0.291339
9.98646,0.283465
10.2646,0.267717
10.2708,0.283465
10.276,0.275591
10.2823,0.283465
10.3344,0.267717
10.375,0.251969
10.4792,0.259843
10.4906,0.267717
10.5604,0.275591
10.5667,0.267717
10.5719,0.275591
10.5781,0.267717
10.601,0.275591
10.6073,0.267717
10.6656,0.259843
10.6708,0.251969
10.8052,0.244094
10.8104,0.251969
10.8219,0.23622
10.8281,0.244094
10.8333,0.23622
10.9031,0.228346
10.9146,0.220472
10.9208,0.228346
10.9323,0.220472
10.9437,0.228346
10.9552,0.23622
10.9667,0.228346
10.9792,0.23622
10.9844,0.220472
10.9906,0.23622
11.0198,0.228346
11.0427,0.23622
11.0542,0.228346
11.0604,0.23622
11.0656,0.228346
11.0771,0.220472
11.0948,0.228346
11.101,0.220472
11.1062,0.228346
11.1125,0.220472
11.1177,0.228346
11.124,0.23622
11.1292,0.228346
11.1354,0.23622
11.2229,0.251969
11.2281,0.23622
11.2344,0.244094
11.2396,0.251969
11.2573,0.244094
11.2635,0.251969
11.2688,0.244094
11.2802,0.23622
11.2865,0.251969
11.2927,0.23622
11.3729,0.220472
11.4083,0.212598
11.4146,0.204724
11.449,0.188976
11.501,0.181102
11.5073,0.173228
11.6115,0.15748
11.6177,0.165354
11.6229,0.15748
11.6583,0.149606
11.6635,0.141732
11.7104,0.133858
11.7156,0.125984
11.7271,0.0944882
11.7333,0.110236
11.8323,0.102362
11.8375,0.0944882
11.8615,0.0787402
11.8781,0.0708661
11.8844,0.0629921
11.8958,0.0472441
11.925,0.0314961
11.9427,0.015748
11.9594,0.00787402
11.9656,0
