Position,Expression
3.88646,0.133858
3.89167,0.527559
3.89792,0.606299
3.90313,0.622047
3.90937,0.637795
3.91562,0.653543
3.92708,0.685039
3.93229,0.716535
3.93854,0.748031
3.94375,0.76378
3.95,0.795276
3.95521,0.80315
3.96146,0.826772
3.96771,0.84252
3.97292,0.858268
3.97917,0.874016
3.98438,0.889764
3.99063,0.905512
3.99583,0.92126
4.00208,0.937008
4.00833,0.952756
4.01354,0.976378
4.01979,0.984252
4.025,0.992126
4.03125,1
4.22292,0.992126
4.24583,0.984252
4.25729,0.976378
4.28125,0.96063
4.29792,0.944882
4.32708,0.929134
4.34479,0.913386
4.37396,0.897638
4.41458,0.889764
4.41979,0.88189
4.44896,0.866142
4.49583,0.850394
4.50729,0.858268
4.51354,0.850394
4.58229,0.84252
4.58854,0.834646
4.64062,0.818898
4.65833,0.811024
4.66354,0.818898
4.70417,0.826772
4.71042,0.834646
4.71563,0.826772
4.72187,0.818898
4.73333,0.826772
4.73958,0.818898
4.80312,0.80315
4.84375,0.795276
4.85521,0.787402
4.90208,0.779528
4.91354,0.771654
4.91979,0.779528
4.925,0.771654
5.00104,0.76378
5.0125,0.755906
5.01771,0.76378
5.02396,0.755906
5.05833,0.748031
5.06979,0.755906
5.07604,0.748031
5.08229,0.740157
5.12812,0.732283
5.13438,0.740157
5.13958,0.724409
5.18125,0.716535
5.19271,0.708661
5.20937,0.692913
5.21563,0.700787
5.22083,0.692913
5.25625,0.685039
5.26146,0.677165
5.30208,0.661417
5.33125,0.645669
5.3375,0.653543
5.34375,0.645669
5.36042,0.629921
5.41875,0.614173
5.43646,0.622047
5.44167,0.614173
5.51146,0.606299
5.51771,0.598425
5.55208,0.582677
5.575,0.574803
5.58125,0.566929
5.60417,0.574803
5.61042,0.566929
5.69688,0.551181
5.70312,0.566929
5.72604,0.559055
5.73229,0.566929
5.7375,0.551181
5.77813,0.543307
5.78437,0.535433
5.94688,0.543307
5.95833,0.535433
5.96458,0.543307
5.96979,0.535433
5.97604,0.551181
5.98125,0.543307
5.99375,0.551181
6.03958,0.543307
6.04583,0.535433
6.09167,0.519685
6.09792,0.535433
6.10417,0.527559
6.10938,0.535433
6.11562,0.527559
6.12083,0.535433
6.20208,0.527559
6.20833,0.535433
6.42917,0.543307
6.44062,0.551181
6.44583,0.543307
6.45208,0.551181
6.55625,0.543307
6.5625,0.551181
6.62604,0.543307
6.63229,0.551181
6.66146,0.543307
6.68438,0.535433
6.69583,0.543307
6.70104,0.535433
6.70729,0.543307
6.71354,0.551181
6.71875,0.543307
6.725,0.551181
