Position,Expression
3.96042,1
6.46146,0.992126
6.51354,0.976378
6.51979,0.992126
6.52604,0.976378
6.63021,0.96063
6.66458,0.952756
6.67083,0.96063
6.67708,0.944882
6.72917,0.937008
6.73438,0.944882
6.74062,0.937008
6.74583,0.944882
6.75208,0.929134
6.88021,0.92126
6.89167,0.913386
6.96667,0.905512
6.97292,0.897638
6.98438,0.905512
6.99062,0.897638
7.07188,0.889764
7.1,0.897638
7.10625,0.889764
7.1125,0.88189
7.19375,0.874016
7.19896,0.866142
7.22813,0.874016
7.23958,0.866142
7.25729,0.874016
7.2625,0.866142
7.35,0.858268
7.36146,0.850394
7.36771,0.858268
7.37917,0.850394
7.41979,0.84252
7.43125,0.834646
7.46667,0.818898
7.47187,0.834646
7.48333,0.818898
7.53542,0.811024
7.54167,0.80315
7.61667,0.787402
7.65729,0.779528
7.66354,0.787402
7.66979,0.771654
7.7625,0.76378
7.77396,0.755906
7.79167,0.76378
7.79688,0.755906
7.81458,0.76378
7.82604,0.755906
7.84375,0.76378
7.84896,0.755906
7.89583,0.740157
7.93021,0.732283
7.93646,0.740157
7.94167,0.732283
7.94792,0.724409
8.02396,0.716535
8.03542,0.708661
8.06458,0.700787
8.06979,0.692913
8.10521,0.677165
8.11667,0.685039
8.12813,0.677165
8.13958,0.685039
8.14583,0.677165
8.22083,0.661417
8.31979,0.653543
8.325,0.661417
8.48229,0.645669
8.4875,0.661417
8.49375,0.645669
8.5,0.661417
8.50521,0.653543
8.51146,0.645669
8.56354,0.653543
8.56875,0.645669
8.69688,0.653543
8.70833,0.645669
8.71979,0.653543
8.73125,0.645669
8.75521,0.653543
8.77187,0.645669
8.98125,0.629921
9.06875,0.622047
9.07396,0.614173
9.19583,0.606299
9.20208,0.614173
9.24792,0.598425
9.25938,0.606299
9.26562,0.598425
9.31771,0.582677
9.46354,0.574803
9.475,0.566929
9.48646,0.574803
9.49167,0.582677
9.49792,0.566929
9.50938,0.574803
9.51562,0.566929
9.56146,0.559055
9.56771,0.551181
9.60208,0.543307
9.60833,0.535433
9.6375,0.519685
9.66042,0.503937
9.68333,0.496063
9.69583,0.488189
9.71875,0.480315
9.72396,0.472441
9.74792,0.464567
9.76562,0.440945
9.81771,0.433071
9.82917,0.425197
9.86979,0.417323
9.88646,0.409449
9.91042,0.417323
9.91563,0.409449
9.95625,0.401575
9.9625,0.393701
9.98021,0.401575
9.98542,0.393701
9.99687,0.401575
10.0031,0.393701
10.0208,0.401575
10.026,0.393701
10.2646,0.401575
10.2812,0.409449
10.3573,0.417323
10.3625,0.425197
10.3688,0.409449
10.3802,0.417323
10.3865,0.409449
10.3917,0.425197
10.3979,0.409449
10.4031,0.417323
10.4094,0.409449
10.4208,0.417323
10.4271,0.409449
10.45,0.425197
10.6646,0.433071
10.6885,0.440945
10.6937,0.433071
10.7167,0.440945
10.7344,0.433071
10.7406,0.425197
10.7458,0.433071
10.7521,0.425197
10.7573,0.433071
10.7635,0.425197
10.7698,0.433071
10.775,0.425197
10.8104,0.433071
10.8333,0.425197
10.851,0.433071
10.8677,0.425197
11.1115,0.417323
11.124,0.409449
11.2458,0.393701
11.2917,0.377953
11.2979,0.385827
11.3031,0.377953
11.3208,0.370079
11.3323,0.362205
11.3969,0.346457
11.449,0.330709
11.5302,0.314961
11.5646,0.307087
11.576,0.299213
11.6229,0.291339
11.6281,0.283465
11.6687,0.267717
11.6927,0.259843
11.6979,0.251969
11.7333,0.23622
11.7677,0.220472
11.8031,0.212598
11.8083,0.220472
11.8146,0.204724
11.8438,0.19685
11.849,0.188976
11.8719,0.173228
11.8833,0.15748
11.8958,0.141732
11.9073,0.125984
11.9135,0.110236
11.9187,0.0944882
11.925,0.0787402
11.9302,0.0314961
11.9417,0
